date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:09	832/832	---M-Z	200	added ('OK')	text/css	etag:%22e6002f-340-64488ada86800-gzip%22	https://biit.edu.pk/assets/css/style1.css	D:/institute/biit.edu.pk/assets/css/style1.css	(from https://biit.edu.pk/Contact-Us)
20:03:10	1017/1017	---MC-	200	added ('OK')	text/javascript	date:Wed,%2010%20Dec%202025%2015:03:11%20GMT	https://www.google.com/recaptcha/api.js	D:/institute/www.google.com/recaptcha/api.js	(from https://biit.edu.pk/Contact-Us)
20:03:11	74548/74548	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2015:03:11%20GMT	https://biit.edu.pk/index.php	D:/institute/biit.edu.pk/index-3.html	(from https://biit.edu.pk/Contact-Us)
20:03:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:11%20GMT	https://biit.edu.pk/assets/img/icon/3.png	D:/institute/biit.edu.pk/assets/img/icon/3.png	(from https://biit.edu.pk/Contact-Us)
20:03:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:12%20GMT	https://biit.edu.pk/assets/img/icon/2.png	D:/institute/biit.edu.pk/assets/img/icon/2.png	(from https://biit.edu.pk/Contact-Us)
20:03:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:12%20GMT	https://biit.edu.pk/assets/img/icon/1.png	D:/institute/biit.edu.pk/assets/img/icon/1.png	(from https://biit.edu.pk/Contact-Us)
20:03:12	14370/14370	---M--	200	added ('OK')	image/webp	etag:%22e60334-3822-64488ada86800%22	https://biit.edu.pk/assets1/icons/whatsapp1.webp	D:/institute/biit.edu.pk/assets1/icons/whatsapp1.webp	(from https://biit.edu.pk/adp-degree)
20:03:13	27044/27044	---M-Z	200	added ('OK')	text/css	etag:%22e60026-69a4-64488ada86800-gzip%22	https://biit.edu.pk/assets/css/inpage-style.css?v=1.0	D:/institute/biit.edu.pk/assets/css/inpage-stylec619.css	(from https://biit.edu.pk/CSO)
20:03:13	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:14%20GMT	https://biit.edu.pk/assets/img/cso.png	D:/institute/biit.edu.pk/assets/img/cso.png	(from https://biit.edu.pk/CSO)
20:03:13	68688/68688	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2015:03:14%20GMT	https://biit.edu.pk/job_fair_main_page.php	D:/institute/biit.edu.pk/job_fair_main_page.html	(from https://biit.edu.pk/CSO)
20:03:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:14%20GMT	https://biit.edu.pk/assets/img/fyp1.jpg	D:/institute/biit.edu.pk/assets/img/fyp1.jpg	(from https://biit.edu.pk/CSO)
20:03:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:15%20GMT	https://biit.edu.pk/assets/img/fyp3.jpg	D:/institute/biit.edu.pk/assets/img/fyp3.jpg	(from https://biit.edu.pk/CSO)
20:03:14	28124/28124	---M--	200	added ('OK')	image/png	etag:%22e60189-6ddc-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/9D.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/9D.png	(from https://biit.edu.pk/CSO)
20:03:15	33889/33889	---M--	200	added ('OK')	image/png	etag:%22e6018a-8461-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/AKSA.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/AKSA.png	(from https://biit.edu.pk/CSO)
20:03:15	20606/20606	---M--	200	added ('OK')	image/png	etag:%22e6018b-507e-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/ba.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/ba.png	(from https://biit.edu.pk/CSO)
20:03:15	35851/35851	---M--	200	added ('OK')	image/png	etag:%22e6018d-8c0b-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/CODATA.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/CODATA.png	(from https://biit.edu.pk/CSO)
20:03:16	32153/32153	---M--	200	added ('OK')	image/png	etag:%22e6018e-7d99-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/CS.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/CS.png	(from https://biit.edu.pk/CSO)
20:03:16	20686/20686	---M--	200	added ('OK')	image/png	etag:%22e6018f-50ce-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Cursa.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Cursa.png	(from https://biit.edu.pk/CSO)
20:03:16	33635/33635	---M--	200	added ('OK')	image/png	etag:%22e60190-8363-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Dev.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Dev.png	(from https://biit.edu.pk/CSO)
20:03:17	31596/31596	---M--	200	added ('OK')	image/png	etag:%22e60191-7b6c-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/DPI.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/DPI.png	(from https://biit.edu.pk/CSO)
20:03:17	14313/14313	---M--	200	added ('OK')	image/png	etag:%22e60192-37e9-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/excelo.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/excelo.png	(from https://biit.edu.pk/CSO)
20:03:18	39233/39233	---M--	200	added ('OK')	image/png	etag:%22e60193-9941-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Fonzo.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Fonzo.png	(from https://biit.edu.pk/CSO)
20:03:18	50982/50982	---M--	200	added ('OK')	image/png	etag:%22e60194-c726-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Future.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Future.png	(from https://biit.edu.pk/CSO)
20:03:18	22667/22667	---M--	200	added ('OK')	image/png	etag:%22e60195-588b-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Geek.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Geek.png	(from https://biit.edu.pk/CSO)
20:03:18	12301/12301	---M--	200	added ('OK')	image/png	etag:%22e60196-300d-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Highbrow.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Highbrow.png	(from https://biit.edu.pk/CSO)
20:03:19	55566/55566	---M--	200	added ('OK')	image/png	etag:%22e60197-d90e-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Hive.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Hive.png	(from https://biit.edu.pk/CSO)
20:03:19	9841/9841	---M--	200	added ('OK')	image/png	etag:%22e60198-2671-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Invo.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Invo.png	(from https://biit.edu.pk/CSO)
20:03:20	19008/19008	---M--	200	added ('OK')	image/png	etag:%22e6019b-4a40-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Luminary.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Luminary.png	(from https://biit.edu.pk/CSO)
20:03:20	27131/27131	---M--	200	added ('OK')	image/png	etag:%22e6019c-69fb-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/MtBC.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/MtBC.png	(from https://biit.edu.pk/CSO)
20:03:20	46404/46404	---M--	200	added ('OK')	image/png	etag:%22e6019a-b544-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Khastech.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Khastech.png	(from https://biit.edu.pk/CSO)
20:03:20	15613/15613	---M--	200	added ('OK')	image/png	etag:%22e6019e-3cfd-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Swift.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Swift.png	(from https://biit.edu.pk/CSO)
20:03:21	72979/72979	---M--	200	added ('OK')	image/png	etag:%22e60199-11d13-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Khast.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Khast.png	(from https://biit.edu.pk/CSO)
20:03:21	18740/18740	---M--	200	added ('OK')	image/png	etag:%22e601a0-4934-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Valentiate.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Valentiate.png	(from https://biit.edu.pk/CSO)
20:03:21	34946/34946	---M--	200	added ('OK')	image/png	etag:%22e6019d-8882-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/RockVilla.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/RockVilla.png	(from https://biit.edu.pk/CSO)
20:03:21	28136/28136	---M--	200	added ('OK')	image/png	etag:%22e6019f-6de8-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/Synergy.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/Synergy.png	(from https://biit.edu.pk/CSO)
20:03:21	13020/13020	---M--	200	added ('OK')	image/png	etag:%22e6018c-32dc-64488ada86800%22	https://biit.edu.pk/assets/img/JOB%20FAIR/check.png	D:/institute/biit.edu.pk/assets/img/JOB%20FAIR/check.png	(from https://biit.edu.pk/CSO)
20:03:21	12060/12060	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22e602d0-2f1c-64488ad89e380%22	https://biit.edu.pk/assets/Resume-Format.docx	D:/institute/biit.edu.pk/assets/Resume-Format.docx	(from https://biit.edu.pk/CSO)
20:03:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:22%20GMT	https://biit.edu.pk/assets/icons/file2.png	D:/institute/biit.edu.pk/assets/icons/file2.png	(from https://biit.edu.pk/CSO)
20:03:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:23%20GMT	https://biit.edu.pk/assets/icons/file.png	D:/institute/biit.edu.pk/assets/icons/file.png	(from https://biit.edu.pk/CSO)
20:03:23	4055/4055	---M-Z	200	added ('OK')	text/css	etag:%22e60023-fd7-64488ada86800-gzip%22	https://biit.edu.pk/assets/css/facultystyle.css	D:/institute/biit.edu.pk/assets/css/facultystyle.css	(from https://biit.edu.pk/Download)
20:03:23	77982/77982	---M--	200	added ('OK')	application/pdf	etag:%22e602d2-1309e-64488ad89e380%22	https://biit.edu.pk/assets/Sample-Resume.pdf	D:/institute/biit.edu.pk/assets/Sample-Resume.pdf	(from https://biit.edu.pk/CSO)
20:03:23	67639/67639	---M--	200	added ('OK')	application/pdf	etag:%22e602d1-10837-64488ad89e380%22	https://biit.edu.pk/assets/Resume-Writing-Instruction.pdf	D:/institute/biit.edu.pk/assets/Resume-Writing-Instruction.pdf	(from https://biit.edu.pk/CSO)
20:03:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:24%20GMT	https://biit.edu.pk/assets/icons/file.svg	D:/institute/biit.edu.pk/assets/icons/file.svg	(from https://biit.edu.pk/Download)
20:03:29	207928/207928	---M--	200	added ('OK')	application/pdf	etag:%22e60019-32c38-64488ad89e380%22	https://biit.edu.pk/assets/Application%20Form%20for%20Fee%20Installment.pdf	D:/institute/biit.edu.pk/assets/Application%20Form%20for%20Fee%20Installment.pdf	(from https://biit.edu.pk/Download)
20:03:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:30%20GMT	https://biit.edu.pk/assets/img/14aug.jpg	D:/institute/biit.edu.pk/assets/img/14aug.96.delayed	(from https://biit.edu.pk/News)
20:03:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:30%20GMT	https://biit.edu.pk/assets/img/about/N2.jpeg	D:/institute/biit.edu.pk/assets/img/about/N2.jpeg	(from https://biit.edu.pk/News)
20:03:30	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:30%20GMT	https://biit.edu.pk/assets/img/about/N1.jpeg	D:/institute/biit.edu.pk/assets/img/about/N1.jpeg	(from https://biit.edu.pk/News)
20:03:30	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:31%20GMT	https://biit.edu.pk/assets/img/about/DLD31.jpg	D:/institute/biit.edu.pk/assets/img/about/DLD31.jpg	(from https://biit.edu.pk/News)
20:03:30	333921/333921	---M--	200	added ('OK')	application/pdf	etag:%22e6003b-51861-64488ad89e380%22	https://biit.edu.pk/assets/Form.pdf	D:/institute/biit.edu.pk/assets/Form.pdf	(from https://biit.edu.pk/Download)
20:03:31	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:31%20GMT	https://biit.edu.pk/assets/img/qec.jpg	D:/institute/biit.edu.pk/assets/img/qec.jpg	(from https://biit.edu.pk/QEC)
20:03:31	405485/405485	---M--	200	added ('OK')	application/pdf	etag:%22e6001c-62fed-64488ad89e380%22	https://biit.edu.pk/assets/Clearance%20Form.pdf	D:/institute/biit.edu.pk/assets/Clearance%20Form.pdf	(from https://biit.edu.pk/Download)
20:03:31	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:32%20GMT	https://biit.edu.pk/assets/img/society.png	D:/institute/biit.edu.pk/assets/img/society.png	(from https://biit.edu.pk/Society)
20:03:31	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:32%20GMT	https://biit.edu.pk/assets/img/Adventure.jpg	D:/institute/biit.edu.pk/assets/img/Adventure.jpg	(from https://biit.edu.pk/Society)
20:03:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:32%20GMT	https://biit.edu.pk/assets/img//Adventure2.jpg	D:/institute/biit.edu.pk/assets/img/Adventure2.jpg	(from https://biit.edu.pk/Society)
20:03:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:33%20GMT	https://biit.edu.pk/assets/img/ai.jpg	D:/institute/biit.edu.pk/assets/img/ai.jpg	(from https://biit.edu.pk/Society)
20:03:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:33%20GMT	https://biit.edu.pk/assets/img/Csociety.jpg	D:/institute/biit.edu.pk/assets/img/Csociety.jpg	(from https://biit.edu.pk/Society)
20:03:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:33%20GMT	https://biit.edu.pk/assets/img/Cyber.png	D:/institute/biit.edu.pk/assets/img/Cyber.png	(from https://biit.edu.pk/Society)
20:03:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:33%20GMT	https://biit.edu.pk/assets/img/debating.jpg	D:/institute/biit.edu.pk/assets/img/debating.jpg	(from https://biit.edu.pk/Society)
20:03:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:33%20GMT	https://biit.edu.pk/assets/img/Gaming1.jpg	D:/institute/biit.edu.pk/assets/img/Gaming1.jpg	(from https://biit.edu.pk/Society)
20:03:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:34%20GMT	https://biit.edu.pk/assets/img/Gaming2.jpg	D:/institute/biit.edu.pk/assets/img/Gaming2.jpg	(from https://biit.edu.pk/Society)
20:03:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:34%20GMT	https://biit.edu.pk/assets/img/Environmental1.jpg	D:/institute/biit.edu.pk/assets/img/Environmental1.jpg	(from https://biit.edu.pk/Society)
20:03:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:34%20GMT	https://biit.edu.pk/assets/img/Environmental2.jpg	D:/institute/biit.edu.pk/assets/img/Environmental2.jpg	(from https://biit.edu.pk/Society)
20:03:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:34%20GMT	https://biit.edu.pk/assets/img/FYP.jpg	D:/institute/biit.edu.pk/assets/img/FYP.jpg	(from https://biit.edu.pk/Society)
20:03:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:34%20GMT	https://biit.edu.pk/assets/img/faculty/MrNauman.jpg	D:/institute/biit.edu.pk/assets/img/faculty/MrNauman.jpg	(from https://biit.edu.pk/Society)
20:03:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:35%20GMT	https://biit.edu.pk/assets/img/faculty/TahaSb.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/TahaSb.jpeg	(from https://biit.edu.pk/Society)
20:03:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:35%20GMT	https://biit.edu.pk/assets/img/faculty/raheem.jpg	D:/institute/biit.edu.pk/assets/img/faculty/raheem.jpg	(from https://biit.edu.pk/Society)
20:03:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:35%20GMT	https://biit.edu.pk/assets/img/faculty/ali%20hussain.jpg	D:/institute/biit.edu.pk/assets/img/faculty/ali%20hussain.jpg	(from https://biit.edu.pk/Society)
20:03:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:35%20GMT	https://biit.edu.pk/assets/img/Math.jpg	D:/institute/biit.edu.pk/assets/img/Math.jpg	(from https://biit.edu.pk/Society)
20:03:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:36%20GMT	https://biit.edu.pk/assets/img/movie.jpg	D:/institute/biit.edu.pk/assets/img/movie.jpg	(from https://biit.edu.pk/Society)
20:03:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:36%20GMT	https://biit.edu.pk/assets/img/about/PSociety.png	D:/institute/biit.edu.pk/assets/img/about/PSociety.png	(from https://biit.edu.pk/Society)
20:03:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:36%20GMT	https://biit.edu.pk/assets/img/religious1.jpg	D:/institute/biit.edu.pk/assets/img/religious1.jpg	(from https://biit.edu.pk/Society)
20:03:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:36%20GMT	https://biit.edu.pk/assets/img//religious2.jpg	D:/institute/biit.edu.pk/assets/img/religious2.jpg	(from https://biit.edu.pk/Society)
20:03:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:36%20GMT	https://biit.edu.pk/assets/img/about/se.png	D:/institute/biit.edu.pk/assets/img/about/se.png	(from https://biit.edu.pk/Society)
20:03:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:37%20GMT	https://biit.edu.pk/assets/img/cricket.jpg	D:/institute/biit.edu.pk/assets/img/cricket.jpg	(from https://biit.edu.pk/Society)
20:03:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:37%20GMT	https://biit.edu.pk/assets/img/cricket2.jpg	D:/institute/biit.edu.pk/assets/img/cricket2.jpg	(from https://biit.edu.pk/Society)
20:03:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:37%20GMT	https://biit.edu.pk/assets/img/WebSociety.jpg	D:/institute/biit.edu.pk/assets/img/WebSociety.jpg	(from https://biit.edu.pk/Society)
20:03:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:37%20GMT	https://biit.edu.pk/assets/img/Tutor1.jpg	D:/institute/biit.edu.pk/assets/img/Tutor1.jpg	(from https://biit.edu.pk/Society)
20:03:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:38%20GMT	https://biit.edu.pk/assets/img/OurFaculty.png	D:/institute/biit.edu.pk/assets/img/OurFaculty.png	(from https://biit.edu.pk/Team)
20:03:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:38%20GMT	https://biit.edu.pk/assets/img/faculty1.jpg	D:/institute/biit.edu.pk/assets/img/faculty1.jpg	(from https://biit.edu.pk/Team)
20:03:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:39%20GMT	https://biit.edu.pk/assets/img/faculty/a.jpg	D:/institute/biit.edu.pk/assets/img/faculty/a.jpg	(from https://biit.edu.pk/Team)
20:03:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:39%20GMT	https://biit.edu.pk/assets/img/faculty/Dr.Munir.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Dr.Munir.jpg	(from https://biit.edu.pk/Team)
20:03:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:39%20GMT	https://biit.edu.pk/assets/img/faculty/Ayub.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Ayub.jpg	(from https://biit.edu.pk/Team)
20:03:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:39%20GMT	https://biit.edu.pk/assets/img/faculty/Nazir2.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Nazir2.jpg	(from https://biit.edu.pk/Team)
20:03:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:39%20GMT	https://biit.edu.pk/assets/img/faculty/SaeedSb.jpg	D:/institute/biit.edu.pk/assets/img/faculty/SaeedSb.jpg	(from https://biit.edu.pk/Team)
20:03:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:40%20GMT	https://biit.edu.pk/assets/img/faculty/MrZahid.jpg	D:/institute/biit.edu.pk/assets/img/faculty/MrZahid.jpg	(from https://biit.edu.pk/Team)
20:03:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:40%20GMT	https://biit.edu.pk/assets/img/faculty/Mr.Shahid.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Mr.Shahid.jpg	(from https://biit.edu.pk/Team)
20:03:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:40%20GMT	https://biit.edu.pk/assets/img/faculty/SirShahidJamil.jpg	D:/institute/biit.edu.pk/assets/img/faculty/SirShahidJamil.jpg	(from https://biit.edu.pk/Team)
20:03:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:40%20GMT	https://biit.edu.pk/assets/img/faculty/NadiaM.jpg	D:/institute/biit.edu.pk/assets/img/faculty/NadiaM.jpg	(from https://biit.edu.pk/Team)
20:03:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:40%20GMT	https://biit.edu.pk/assets/img/faculty/Aqeel.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Aqeel.jpg	(from https://biit.edu.pk/Team)
20:03:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:41%20GMT	https://biit.edu.pk/assets/img/faculty/Qadeer.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Qadeer.jpg	(from https://biit.edu.pk/Team)
20:03:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:41%20GMT	https://biit.edu.pk/assets/img/faculty/asadullah.jpg	D:/institute/biit.edu.pk/assets/img/faculty/asadullah.jpg	(from https://biit.edu.pk/Team)
20:03:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:41%20GMT	https://biit.edu.pk/assets/img/faculty/tashfeen.jpg	D:/institute/biit.edu.pk/assets/img/faculty/tashfeen.jpg	(from https://biit.edu.pk/Team)
20:03:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:41%20GMT	https://biit.edu.pk/assets/img/faculty/Usman.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Usman.jpg	(from https://biit.edu.pk/Team)
20:03:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:41%20GMT	https://biit.edu.pk/assets/img/faculty/asad%20mushtaq.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/asad%20mushtaq.jpeg	(from https://biit.edu.pk/Team)
20:03:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:42%20GMT	https://biit.edu.pk/assets/img/faculty/Bini.jpeg	D:/institute/biit.edu.pk/assets/img/faculty/Bini.jpeg	(from https://biit.edu.pk/Team)
20:03:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:42%20GMT	https://biit.edu.pk/assets/img/faculty/Nadeem.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Nadeem.jpg	(from https://biit.edu.pk/Team)
20:03:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:43%20GMT	https://biit.edu.pk/assets/img/faculty/farhana.jpg	D:/institute/biit.edu.pk/assets/img/faculty/farhana.c9.delayed	(from https://biit.edu.pk/Team)
20:03:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:43%20GMT	https://biit.edu.pk/assets/img/faculty/Hammad.jpg	D:/institute/biit.edu.pk/assets/img/faculty/Hammad.jpg	(from https://biit.edu.pk/Team)
20:03:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:43%20GMT	https://biit.edu.pk/assets/img/faculty/DrMohsin.png	D:/institute/biit.edu.pk/assets/img/faculty/DrMohsin.png	(from https://biit.edu.pk/Team)
20:03:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:43%20GMT	https://biit.edu.pk/assets/img/faculty/DrHassan.png	D:/institute/biit.edu.pk/assets/img/faculty/DrHassan.png	(from https://biit.edu.pk/Team)
20:03:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:44%20GMT	https://biit.edu.pk/assets/img/faculty/DrAyesha.jpg	D:/institute/biit.edu.pk/assets/img/faculty/DrAyesha.jpg	(from https://biit.edu.pk/Team)
20:03:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:03:44%20GMT	https://biit.edu.pk/assets/img/faculty/sadaf.jpg	D:/institute/biit.edu.pk/assets/img/faculty/sadaf.jpg	(from https://biit.edu.pk/Team)
